,Type of DES,Component#1,Component#2,X#1 (molar fraction),X#2 (molar fraction),"Temperature, K","Density, g/cm^3",I,III,IV,V,SMILES#1,SMILES#2,MolLogP#1,NumHeteroatoms#1,NumAromaticRings#1,NumHAcceptors#1,NumHDonors#1,NumRotatableBonds#1,TPSA#1,MolWt#1,MolLogP#2,NumHeteroatoms#2,NumAromaticRings#2,NumHAcceptors#2,NumHDonors#2,NumRotatableBonds#2,TPSA#2,MolWt#2
1255,Ⅲ,Choline chloride,m-cresol,0.1,0.9,293.15,1.0477,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1256,Ⅲ,Choline chloride,m-cresol,0.1,0.9,298.15,1.043,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1257,Ⅲ,Choline chloride,m-cresol,0.1,0.9,303.15,1.0393,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1258,Ⅲ,Choline chloride,m-cresol,0.1,0.9,308.15,1.0357,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1259,Ⅲ,Choline chloride,m-cresol,0.1,0.9,313.15,1.0322,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1260,Ⅲ,Choline chloride,m-cresol,0.1,0.9,318.15,1.0289,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1261,Ⅲ,Choline chloride,m-cresol,0.1,0.9,323.15,1.0257,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1262,Ⅲ,Choline chloride,m-cresol,0.1,0.9,328.15,1.0227,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1263,Ⅲ,Choline chloride,m-cresol,0.1,0.9,333.15,1.0197,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1264,Ⅲ,Choline chloride,m-cresol,0.1,0.9,338.15,1.0166,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1265,Ⅲ,Choline chloride,m-cresol,0.1,0.9,343.15,1.0131,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1266,Ⅲ,Choline chloride,m-cresol,0.1,0.9,348.15,1.0096,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1267,Ⅲ,Choline chloride,m-cresol,0.1,0.9,353.15,1.006,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1268,Ⅲ,Choline chloride,m-cresol,0.111,0.889,293.15,1.0493,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1269,Ⅲ,Choline chloride,m-cresol,0.111,0.889,298.15,1.0459,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1270,Ⅲ,Choline chloride,m-cresol,0.111,0.889,303.15,1.0425,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1271,Ⅲ,Choline chloride,m-cresol,0.111,0.889,308.15,1.039,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1272,Ⅲ,Choline chloride,m-cresol,0.111,0.889,313.15,1.0355,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1273,Ⅲ,Choline chloride,m-cresol,0.111,0.889,318.15,1.0321,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1274,Ⅲ,Choline chloride,m-cresol,0.111,0.889,323.15,1.0286,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1275,Ⅲ,Choline chloride,m-cresol,0.111,0.889,328.15,1.0252,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1276,Ⅲ,Choline chloride,m-cresol,0.111,0.889,333.15,1.0218,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1277,Ⅲ,Choline chloride,m-cresol,0.111,0.889,338.15,1.0183,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1278,Ⅲ,Choline chloride,m-cresol,0.111,0.889,343.15,1.0148,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1279,Ⅲ,Choline chloride,m-cresol,0.111,0.889,348.15,1.0113,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1280,Ⅲ,Choline chloride,m-cresol,0.111,0.889,353.15,1.0078,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1281,Ⅲ,Choline chloride,m-cresol,0.125,0.875,293.15,1.0506,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1282,Ⅲ,Choline chloride,m-cresol,0.125,0.875,298.15,1.0472,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1283,Ⅲ,Choline chloride,m-cresol,0.125,0.875,303.15,1.0439,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1284,Ⅲ,Choline chloride,m-cresol,0.125,0.875,308.15,1.0406,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1285,Ⅲ,Choline chloride,m-cresol,0.125,0.875,313.15,1.0372,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1286,Ⅲ,Choline chloride,m-cresol,0.125,0.875,318.15,1.0338,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1287,Ⅲ,Choline chloride,m-cresol,0.125,0.875,323.15,1.0304,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1288,Ⅲ,Choline chloride,m-cresol,0.125,0.875,328.15,1.027,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1289,Ⅲ,Choline chloride,m-cresol,0.125,0.875,333.15,1.0236,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1290,Ⅲ,Choline chloride,m-cresol,0.125,0.875,338.15,1.0202,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1291,Ⅲ,Choline chloride,m-cresol,0.125,0.875,343.15,1.0168,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1292,Ⅲ,Choline chloride,m-cresol,0.125,0.875,348.15,1.0133,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1293,Ⅲ,Choline chloride,m-cresol,0.125,0.875,353.15,1.0099,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1294,Ⅲ,Choline chloride,m-cresol,0.143,0.857,293.15,1.0521,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1295,Ⅲ,Choline chloride,m-cresol,0.143,0.857,298.15,1.0486,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1296,Ⅲ,Choline chloride,m-cresol,0.143,0.857,303.15,1.0452,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1297,Ⅲ,Choline chloride,m-cresol,0.143,0.857,308.15,1.0418,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1298,Ⅲ,Choline chloride,m-cresol,0.143,0.857,313.15,1.0383,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1299,Ⅲ,Choline chloride,m-cresol,0.143,0.857,318.15,1.0349,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1300,Ⅲ,Choline chloride,m-cresol,0.143,0.857,323.15,1.0315,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1301,Ⅲ,Choline chloride,m-cresol,0.143,0.857,328.15,1.0281,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1302,Ⅲ,Choline chloride,m-cresol,0.143,0.857,333.15,1.0247,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1303,Ⅲ,Choline chloride,m-cresol,0.143,0.857,338.15,1.0213,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1304,Ⅲ,Choline chloride,m-cresol,0.143,0.857,343.15,1.0179,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1305,Ⅲ,Choline chloride,m-cresol,0.143,0.857,348.15,1.0145,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1306,Ⅲ,Choline chloride,m-cresol,0.143,0.857,353.15,1.011,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1307,Ⅲ,Choline chloride,m-cresol,0.167,0.833,293.15,1.0554,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1308,Ⅲ,Choline chloride,m-cresol,0.167,0.833,298.15,1.0521,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1309,Ⅲ,Choline chloride,m-cresol,0.167,0.833,303.15,1.0488,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1310,Ⅲ,Choline chloride,m-cresol,0.167,0.833,308.15,1.0455,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1311,Ⅲ,Choline chloride,m-cresol,0.167,0.833,313.15,1.0423,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1312,Ⅲ,Choline chloride,m-cresol,0.167,0.833,318.15,1.039,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1313,Ⅲ,Choline chloride,m-cresol,0.167,0.833,323.15,1.0357,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1314,Ⅲ,Choline chloride,m-cresol,0.167,0.833,328.15,1.0324,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1315,Ⅲ,Choline chloride,m-cresol,0.167,0.833,333.15,1.0292,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1316,Ⅲ,Choline chloride,m-cresol,0.167,0.833,338.15,1.0259,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1317,Ⅲ,Choline chloride,m-cresol,0.167,0.833,343.15,1.0226,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1318,Ⅲ,Choline chloride,m-cresol,0.167,0.833,348.15,1.0193,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1319,Ⅲ,Choline chloride,m-cresol,0.167,0.833,353.15,1.0161,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1320,Ⅲ,Choline chloride,m-cresol,0.2,0.8,293.15,1.0585,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1321,Ⅲ,Choline chloride,m-cresol,0.2,0.8,298.15,1.0552,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1322,Ⅲ,Choline chloride,m-cresol,0.2,0.8,303.15,1.0519,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1323,Ⅲ,Choline chloride,m-cresol,0.2,0.8,308.15,1.0486,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1324,Ⅲ,Choline chloride,m-cresol,0.2,0.8,313.15,1.0453,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1325,Ⅲ,Choline chloride,m-cresol,0.2,0.8,318.15,1.0421,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1326,Ⅲ,Choline chloride,m-cresol,0.2,0.8,323.15,1.0389,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1327,Ⅲ,Choline chloride,m-cresol,0.2,0.8,328.15,1.036,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1328,Ⅲ,Choline chloride,m-cresol,0.2,0.8,333.15,1.0332,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1329,Ⅲ,Choline chloride,m-cresol,0.2,0.8,338.15,1.0304,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1330,Ⅲ,Choline chloride,m-cresol,0.2,0.8,343.15,1.0273,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1331,Ⅲ,Choline chloride,m-cresol,0.2,0.8,348.15,1.0242,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1332,Ⅲ,Choline chloride,m-cresol,0.2,0.8,353.15,1.021,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1333,Ⅲ,Choline chloride,m-cresol,0.25,0.75,293.15,1.0636,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1334,Ⅲ,Choline chloride,m-cresol,0.25,0.75,298.15,1.0604,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1335,Ⅲ,Choline chloride,m-cresol,0.25,0.75,303.15,1.0571,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1336,Ⅲ,Choline chloride,m-cresol,0.25,0.75,308.15,1.054,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1337,Ⅲ,Choline chloride,m-cresol,0.25,0.75,313.15,1.0508,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1338,Ⅲ,Choline chloride,m-cresol,0.25,0.75,318.15,1.0477,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1339,Ⅲ,Choline chloride,m-cresol,0.25,0.75,323.15,1.0447,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1340,Ⅲ,Choline chloride,m-cresol,0.25,0.75,328.15,1.0418,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1341,Ⅲ,Choline chloride,m-cresol,0.25,0.75,333.15,1.0389,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1342,Ⅲ,Choline chloride,m-cresol,0.25,0.75,338.15,1.0361,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1343,Ⅲ,Choline chloride,m-cresol,0.25,0.75,343.15,1.0332,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1344,Ⅲ,Choline chloride,m-cresol,0.25,0.75,348.15,1.0302,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1345,Ⅲ,Choline chloride,m-cresol,0.25,0.75,353.15,1.0271,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1346,Ⅲ,Choline chloride,m-cresol,0.333,0.667,293.15,1.0718,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
1347,Ⅲ,Choline chloride,m-cresol,0.333,0.667,298.15,1.0686,0,1,0,0,C[N+](C)(C)CCO.[Cl-],CC1=CC(=CC=C1)O,-3.3110999999999975,3,0,1,1,2,20.23,139.62599999999998,1.7006199999999996,1,1,1,1,0,20.23,108.13999999999997
